id,name,latitude_deg,longitude_deg,municipality,iata_code
22625,Hagen Airport,46.50270081,-95.61979675,Richville,
15409,Joseph Ross Scherdin Airport,29.08110046,-95.38269806,Richwood,
18705,Richwood Municipal Airport,38.25839996,-80.65070343,Richwood,
15047,Joan Lake Airport,38.20840073,-90.8667984,Richwoods,
7711,Riddle Airport,42.185504,-116.112999,Riddle,
10601,Chandler Airport,38.11819839,-76.39129639,Ridge,
7135,Tera Ultralightport,35.59130096,-117.6340027,Ridgecrest,
12478,Marble Head Farm Airport,38.98939896,-75.86669922,Ridgely,
21927,Carmean Airport,38.93289948,-75.89019775,Ridgely,
8500,Smitty's Landing Airport,39.44739914,-94.66719818,Ridgely,
25335,Pace Airport,36.58539963,-79.89389801,Ridgeway,
21613,Cambier Airport,42.29970169,-89.42150116,Ridott,
26150,"Holict ""Private"" Airport",31.42690086,-96.97969818,Riesel,
8387,Leo's Place STOLport,39.30419922,-96.75859833,Riley,
13855,Norton Field,42.97140121,-82.84780121,Riley,
11231,Rimrock Airport,34.65090179,-111.788002,Rimrock,
11705,Tieton State Airport,46.63759995,-121.1240005,Rimrock,
9409,Catoosa Springs STOLport,34.91730118,-85.05249786,Ringgold,
17476,Wilson Airport,34.86949921,-85.1996994,Ringgold,
12543,Trumbull Ranch Airport,41.54999924,-100.8339996,Ringgold,
10674,Westbrook Valley Airport,41.07789993,-74.32740021,Ringwood,
11790,Bancroft East Airport,43.48329926,-89.18340302,Rio,
14460,Higgins Airport,43.44300079,-89.17819977,Rio,
15410,Gilbert Field,43.45000076,-89.25009918,Rio,
25722,Walter's Agri-Center Airport,44.58610153,-87.55760193,Rio Creek,
26285,Casey Three Ranch Airport,29.63330078,-99.72869873,Rio Frio,
18967,Rio Grande City Municipal Airport,26.42429924,-98.84609985,Rio Grande City,
26286,Texas Air Museum Airport,26.22870064,-97.56079865,Rio Hondo,
26287,Farm Services Inc Airport,26.24900055,-97.56500244,Rio Hondo,
16547,Holtsmans Airport,38.72909927,-121.3889999,Rio Linda,
24855,Cross Wind Acres Airport,32.20899963,-97.31780243,Rio Vista,
43084,Grand Valley Lands Airport,32.23350143,-97.40029907,Rio Vista,
18550,Ripley Airport,34.72230148,-89.01509857,Ripley,
24952,Flying I Ranch Airport,35.76200104,-89.55120087,Ripley,
25761,Bennet Field,43.87659836,-88.90070343,Ripon,
25940,J & L Aviation Airport,43.83100128,-88.88870239,Ripon,
10476,Fox Mountain Airport,34.72999954,-85.54190063,Rising Fawn,
9960,Rising Sun Airport,38.92589951,-84.91190338,Rising Sun,
21906,Lynch's Landing Airport,39.72460175,-76.07050323,Rising Sun,
23715,Hilty Field,40.94139862,-81.79779816,Rittman,
15243,Tree Heart Ranch Airport,47.14149857,-118.8010025,Ritzville,
18645,Pru Field,47.12319946,-118.3899994,Ritzville,
16028,River Bend Airport,48.46960068,-117.2900009,River Bend Lodge,
9399,Tiger Lake Airport,27.88360023,-81.36309814,River Ranch,
14817,Swanson Ranch Nr 2 Airport,36.46659851,-119.8840027,Riverdale,
10240,Garrison Dam Recreational Airpark,47.48310089,-101.4089966,Riverdale,
11045,Onion Crest Airpark,40.77500153,-99.15470123,Riverdale,
6732,Talmage Field,40.95840073,-72.71679688,Riverhead,
11905,Lake Mathews Airport,33.8531,-117.424004,Riverside,
15024,Burgess Field,38.39709854,-77.14689636,Riverside,
15312,Stanton Airport,39.82369995,-89.5039978,Riverton,
11773,Pleasantdale Field,38.56900024,-77.92050171,Rixeyville,
18114,4 Winds Aerodrome,39.82500076,-86.88330078,Roachdale,
14721,Michael Pfister Airport,40.77939987,-89.25779724,Roanoke,
9461,Gerig's Field,41.00920105,-85.37139893,Roanoke,
11075,The Wolf Den Airport,40.9530983,-85.38659668,Roanoke,
12776,Fisher Farm Airport,40.94589996,-85.37000275,Roanoke,
14971,Kilsoquah Farm Airport,40.99779892,-85.38890076,Roanoke,
7541,Buzz Field,33.92919922,-100.8420029,Roaring Springs,
16217,Spratling Field,32.24240112,-85.60109711,Roba,
21722,Koenig Airpark,30.59740067,-90.31590271,Robert,
18877,Robert Lee Airport,31.8817997,-100.5400009,Robert Lee,
7191,Roberta Industrial Park Airport,32.71390152,-84.02749634,Roberta,
8004,Bangart Field,45.40520096,-109.1299973,Roberts,
25935,Rusmar Farms Airport,45.0121994,-92.55130005,Roberts,
8189,Elsanor Airport,30.54470062,-87.55940247,Robertsdale,
16270,Wallace Field,30.55019951,-87.58329773,Robertsdale,
16273,Pecan Ponds Farm Airport,30.55850029,-87.60410309,Robertsdale,
22878,Whitman Field,47.12919998,-99.73040009,Robinson,
26186,Smith Airport,31.41830063,-97.12580109,Robinson,
21523,Naylor Airport,32.34180069,-93.65850067,Robson,
20914,Nueces County Airport,27.7784996,-97.69049835,Robstown,
24870,High Man Tower Airstrip,27.85429955,-97.68229675,Robstown,
26289,Rabb Dusting Inc Airport,27.80389977,-97.74359894,Robstown,
22958,Mueller Field,40.65280151,-96.62110138,Roca,
22959,Weaver Airport,40.67639923,-96.6391983,Roca /Lincoln/,
6665,Watts Field,34.10010147,-90.84680176,Rochdale,
13849,Reinke Airport,41.89920044,-89.17040253,Rochelle,
21614,Maple Hurst Farms Airport,42.00839996,-89.04869843,Rochelle,
15351,Taft Airport,39.74200058,-89.47840118,Rochester,
9563,Trygstad Airport,43.99610138,-92.33570099,Rochester,
8818,Skatter Creek Airport,46.82479858,-123.0350037,Rochester,
15238,R & K Skyranch Airport,46.83269882,-123.0910034,Rochester,
13632,Van Effen Field,46.0522,-87.258202,Rock,
18244,Sue Rock International Airport,42.44250107,-89.4992981,Rock City,
21615,Chester Wyss Airport,42.42499924,-89.45010376,Rock City,
21627,Hillman Airport,42.41579819,-89.45290375,Rock City,
23506,Hemlock Field,41.70140076,-80.86029816,Rock Creek,
24465,Country Squire Airport,34.90990067,-81.07479858,Rock Hill,
11274,Rock Point Airport,36.73189926,-109.6190033,Rock Point,
26102,Red Creek Ranch Airport,41.06669998,-109.0889969,Rock Springs,
8219,Cottonwood Airport,42.29169846,-89.13619995,Rockford,
21616,Lz Fairwinds Airport,42.31169891,-89.15090179,Rockford,
21617,Severson Airport,42.39310074,-89.13069916,Rockford,
21618,Darrington Airport,42.38199997,-89.16120148,Rockford,
21619,Spickard-Marshall Airport,42.375,-89.07009888,Rockford,
10127,Wells Airport,43.1283989,-85.50530243,Rockford,
8828,Rockledge Airport,28.29829979,-80.71869659,Rockledge,
26290,San Jose Island Airport,27.94449997,-96.98500061,Rockport,
10788,Four Square Ranch Airport,30.09690094,-100.4049988,Rocksprings,
15211,Freeman Ranch Airport,29.97850037,-100.2020035,Rocksprings,
19722,Edwards County Airport,29.94689941,-100.1740036,Rocksprings,
26292,Hackberry Ranch Airport,29.91130066,-100,Rocksprings,
21623,Compass Rose Airport,42.45560074,-88.9029007,Rockton,
21624,Harry D Fenton Airport,42.47499847,-89.08899689,Rockton,
21625,Blackhawk Farms Inc Airport,42.48720169,-89.10790253,Rockton,
21626,Mc Curdy Strip,42.44589996,-88.90010071,Rockton/Belvidere,
18115,Butler Field,39.73889923,-87.21949768,Rockville,
9569,Breckenridge Airport,38.11439896,-94.17669678,Rockville,
7864,Presbyterian Hospital Of Rockwall Heliport,32.884444,-96.464444,Rockwall,
24694,Phillips Flying Ranch Airport,32.86809921,-96.21910095,Rockwall,
17711,Dad's Field,43.01190186,-93.24240112,Rockwell,
7831,Socatean Bay Airport,45.77640152,-69.80930328,Rockwood,
21954,Avery Field,45.6711998,-69.80680084,Rockwood,
25000,Walden Ridge Airport,35.798753,-84.763705,Rockwood,
8250,Melon Field,38.01530075,-103.6989975,Rocky Ford,
7198,Pegasus Ranch Airport,32.69390106,-81.79859924,Rocky Ford,
7589,Worley Field,36.95009995,-79.87950134,Rocky Mount,
14553,Ferguson Airport,37.11809921,-79.78859711,Rocky Mount,
25474,Woody Field Airport,36.88359833,-79.85230255,Rocky Mount,
25487,Venning's Landing Airport,37.04359818,-79.80139923,Rocky Mount,
11823,Rocky Ridge Airport,36.05970001,-110.5879974,Rocky Ridge,
23288,Rodeo Airport,31.95000076,-109.0419998,Rodeo,
23308,Amigos Del Cielo Airport,31.90299988,-109.0250015,Rodeo,
9308,Seratt Airport,36.292099,-94.09529877,Rogers,
16305,Ozark Aerodrome,36.28889847,-94.09030151,Rogers,
20903,Presque Isle County Airport,45.40710068,-83.81289673,Rogers City,
22236,Malina Airport,37.04949951,-93.07240295,Rogersville,
8679,Kay Airport,36.44589996,-83.11239624,Rogersville,
11279,Air Dusters Inc Airport,40.09329987,-104.375,Roggen,
13798,Westberg-Rosling Farms Airport,40.04719925,-104.2089996,Roggen,
11666,Springbrook Airport,42.55509949,-123.2040024,Rogue River,
23771,Venture Aerodrome Airpark Nr 2 Ultralightport,35.43560028,-94.47489929,Roland,
18590,Rolette Airport,48.66529846,-99.85320282,Rolette,
10195,Harrison Private Airport,37.85279846,-91.64679718,Rolla,
22206,Morgan Airport,37.91669846,-91.6835022,Rolla,
18324,Rolla Municipal Airport,48.88430023,-99.62090302,Rolla,
6779,Nick's Flying Service Inc Airport,32.9396019,-90.83730316,Rolling Fork,
12518,Rollang Field,32.95429993,-90.84590149,Rolling Fork,
22338,Wade Airport,32.98120117,-90.9654007,Rolling Fork,
11118,Cummings Field,41.63370132,-86.58589935,Rolling Prairie,
26295,F R Duke Farm Airport,30.48349953,-94.83350372,Romayor,
17550,Wallace Field,34.13579941,-85.11219788,Rome,
12575,Stanwix Heights Airport,43.1576004,-75.43070221,Rome,
11546,Kriewall Strip,42.83810043,-82.96880341,Romeo,
22063,Dodge Airport,42.76670074,-82.94989777,Romeo,
25989,Lost Mountain Airport,39.28509903,-78.73829651,Romney,
26049,Eastview Airport,39.3946991,-78.67939758,Romney,
22416,Hoversland Airport,47.591,-114.052002,Ronan,
14927,Gum Creek Airport,33.4212,-85.161903,Roopville,
12219,Cox-Coyour Meml Air Field,48.59939957,-95.18689728,Roosevelt,
14760,Erickson Airport,48.81029892,-95.20159912,Roosevelt,
12192,Mc Nabb Farm Airport,33.40650177,-102.0770035,Ropesville,
13744,Rosalia Municipal Airport,47.23659897,-117.4209976,Rosalia,
10037,Lloyd's Landing Airport,34.9054985,-118.302002,Rosamond,
16793,Skyotee Ranch Airport,34.83190155,-118.401001,Rosamond,
26296,Double D Ranch Airport,29.8736,-97.288302,Rosanky,
21628,Mc Curdy Airport,42.43450165,-88.99949646,Roscoe,
9211,Pasley Airport,37.97389984,-93.81880188,Roscoe,
23384,Skytop Airport,41.87509918,-74.98020172,Roscoe,
18735,Roscommon Conservation Airport,44.47499847,-84.5667038,Roscommon,
16306,Mc Donald's Strip,35.3205986,-92.01869965,Rose Bud,
11493,Butler Airpark,37.55889893,-97.06500244,Rose Hill,
23248,Rosebud Airport,35.83420181,-103.4369965,Rosebud,
11258,Lookingglass Airport,43.15930176,-123.5019989,Roseburg,
12188,Umpqua Airport,43.30970001,-123.1269989,Roseburg,
12649,George Felt Airport,43.22480011,-123.3970032,Roseburg,
15466,Flournoy Valley Airport,43.20759964,-123.5329971,Roseburg,
23554,Napier Ranch Airport,43.23730087,-123.4929962,Roseburg,
24917,Ray Airport,35.34730148,-89.81950378,Rosemark,
11607,Windward Farms Airport,40.44929886,-75.0177002,Rosemont,
10081,Fiddyment Field,38.792099,-121.3730011,Roseville,
10526,Earp Airport,40.74060059,-90.66960144,Roseville,
15330,Songbird Ranch Airport,29.36860085,-95.33989716,Rosharon,
24741,Meyer Field,29.3579998,-95.6352005,Rosharon,
25106,Bayless Airport,29.40250015,-95.43190002,Rosharon,
15451,Henderson Airport,37.48619843,-88.40000153,Rosiclare,
13613,Mick Shier Field,44.68399811,-87.62799835,Rosiere,
26151,Tightwaad Air Ranch Airport,33.49420166,-97.46559906,Rosston,
12007,Wolf River Airport,35.05400085,-89.58000183,Rossville,
15979,Mehrhoff Field,35.11360168,-89.5243988,Rossville,
23239,Benedict Airpark,33.2519989,-104.4420013,Roswell,
23305,Jenkins Airport,33.23830032,-104.4710007,Roswell,
18886,Fisher County Airport,32.82569885,-100.4150009,Rotan/Roby,
11005,Double Jj Resort Ranch Airport,43.51689911,-86.37329865,Rothbury,
22199,Velo Airstrip,46.51110077,-96.19200134,Rothsay,
9855,Bender's Airport,44.85269928,-89.60009766,Rothschild,
16552,Limberlost Ranch Airport,39.22069931,-121.2149963,Rough and Ready,
24192,Ranch-Aero Airport,41.74869919,-78.09970093,Roulette,
21630,Rockenbach Airport,42.33890152,-88.08480072,Round Lake,
25591,Round Lake Airport and Seaplane Base,42.92919922,-73.770401,Round Lake,
23341,Barker Creek Ranch Airstrip,38.80580139,-117.0309982,Round Mountain,
23360,Wine Glass Ranch Airport,38.79940033,-117.1750031,Round Mountain,
13706,Moursund Ranch Airport,30.37800026,-98.37609863,Round Mountain,
26298,West Ranch Airport,30.45439911,-98.48919678,Round Mountain,
22528,Haven Wood Airport,37.33620071,-91.39459991,Round Spring,
13753,El Paisano Airport,30.03359985,-96.68470001,Round Top,
12631,Bittner-Whitsel Airport,39.74229813,-77.53530121,Rouzerville,
15067,Adams Airport,34.5760994,-79.24880219,Rowland,
17136,West Private Airport,38.51729965,-75.16549683,Roxana,
22782,Holeman Field,36.49969864,-79.11859894,Roxboro,
17016,Good Hill Farm Airport,41.55009842,-73.2661972,Roxbury,
21949,Thomas Airport,44.66019821,-70.58799744,Roxbury,
8544,Roxbury Runway Airport,42.29729843,-74.54820251,Roxbury,
22474,Sand Creek Wildlife Station Airport,47.58420181,-108.7089996,Roy,
23235,Clavel Ranch Airport,36.04610062,-103.887001,Roy,
23237,Ray Ranch Airport,35.93059921,-104.1839981,Roy,
11780,B & G Farms Airport,46.94029999,-119.737999,Royal City,
15244,Christensen Field,46.92070007,-119.5899963,Royal City,
15420,Adams Private Airport,37.90280151,-89.13760376,Royalton,
10310,Northport Airport,44.3885994,-88.8526001,Royalton,
13128,Bishop Field,32.87509918,-96.28780365,Royce City,
24691,Rives Air Park,32.85710144,-96.3082962,Royse City,
23334,Fort Ruby Ranch Airstrip,40.05799866,-115.5059967,Ruby Valley,
23527,Fly By Night Airport,42.24610138,-123.0699997,Ruch,
12382,Folkerts Airport,43.14300156,-92.87799835,Rudd,
20967,Rugby Municipal Airport,48.39039993,-100.0240021,Rugby,
22718,Paul Airstrip,48.4178009,-100.0550003,Rugby,
10803,Hot Springs Airport,30.00880051,-104.6650009,Ruidosa,
8953,Dyer's Field,44.52640152,-70.66359711,Rumford,
15422,Woosley Airport,37.50059891,-87.32939911,Rumsey,
6969,Terra Firma Airport,38.73249817,-104.0410004,Rush,
8934,High Mesa Airport,38.84389877,-103.9899979,Rush,
14085,Vantage View Airport,38.760278,-104.101389,Rush,
43072,Cable's Corner Airport,38.83570099,-104.1350021,Rush,
14653,Skyview Airport,42.98619843,-77.61250305,Rush,
22200,Rohwer Airport,43.5983,-95.817002,Rushmore,
12426,Schuy-Rush Airport,40.11750031,-90.5904007,Rushville,
13306,Mcminn Airport,39.52859879,-85.3167038,Rushville,
18076,Stevens Farms Airport,39.66059875,-85.5483017,Rushville,
8506,Church's Landing Airport,39.55419922,-94.99859619,Rushville,
15050,Bean Lake Airport,39.49169922,-95.00659943,Rushville,
19207,Modisett Airport,42.73749924,-102.4449997,Rushville,
22699,Boll Brothers Airstrip,48.67250061,-100.8580017,Russell,
23709,Rataiczak Airport,41.47639847,-81.31710052,Russell,
12624,Shield Farm Airport,41.93119812,-79.146698,Russell,
13503,Scandia Air Park,41.93059921,-79.03420258,Russell,
17949,Durham Airport,39.85499954,-86.959198,Russellville,
18836,Russellville Logan County Airport,36.79990005,-86.81020355,Russellville,
15646,Kako Airport,61.89889908,-161.4380035,Russian Mission,
25346,Breezy Knoll Airport,37.26539993,-79.0428009,Rustburg,
12181,Fox Haven Plantation STOLport,35.34680176,-82.05509949,Rutherfordton,
21631,John W Meils Restricted Landing Area,40.9435997,-89.10829926,Rutland,
15447,Mann Ranch Airport,37.86849976,-104.8359985,Rye,
15219,Ryegate Airport,46.29050064,-109.2480011,Ryegate,
21992,Cliffords Airport,44.06900024,-70.0644989,Sabattus,
20268,Sabetha Municipal Airport,39.90420151,-95.77940369,Sabetha,
10619,Blue Sky Airport,46.80049896,-96.59500122,Sabin,
14623,K Bar Ranch Airport,29.49690056,-99.49389648,Sabinal,
26299,Texas Menhaden Strip,29.72410011,-93.87039948,Sabine Pass,
24193,Sharretts Airport,41.83340073,-77.49970245,Sabinsville,
8713,Sabot Airport,37.62929916,-77.74749756,Sabot,
7819,Hillside Stables Airport,42.04570007,-90.19110107,Sabula,
21075,Sac City Municipal Airport,42.3791008,-94.97969818,Sac City,
16553,Lauppes Strip,38.75930023,-121.5849991,Sacramento,
8044,Shannon Field,37.39390182,-87.2589035,Sacramento,
14494,David Lowe Airport,37.39619827,-87.23549652,Sacramento,
15389,Baggett Farms Airport,37.47079849,-87.25330353,Sacramento,
13084,Masser Field,40.63339996,-76.59690094,Sacramento,
14235,Johnson Private Airport,44.79999924,-95.39530182,Sacred Heart,
26256,Graham Field,33.7018013,-96.83190155,Sadler,
9309,Davidson Field,36.01520157,-91.79660034,Sage,
22589,Swan Field,46.86930084,-92.45709991,Saginaw,
13707,Circle C Ranch Airport,32.896,-97.287804,Saginaw,
17802,Timber Basin Airpark Inc Airport,48.2234993,-116.439003,Sagle,
10055,Great Lakes Airport,46.0666,-88.007599,Sagola,
22281,Life Line 2 Heliport,37.8232444,-92.1610167,Saint Robert,
13786,Salado Airport,30.9207,-97.539703,Salado,
13686,Morgan Airfield,38.66590118,-86.00579834,Salem,
18113,Hardin Airport,38.56420135,-86.05750275,Salem,
23075,Paruszewski Farm Strip,39.53079987,-75.47720337,Salem,
23119,Salem Airfield,39.56259918,-75.44960022,Salem,
12963,O K Dies Airport,40.89870071,-80.9292984,Salem,
14925,Koons Airport,40.88339996,-80.88310242,Salem,
23593,Salem Lakefront Airport,40.80780029,-80.84539795,Salem,
11671,Fly 'N' W Airport,44.96789932,-122.9410019,Salem,
11673,Lusardi Field,44.98540115,-122.9459991,Salem,
11674,Wagoner Airport,44.8484993,-123.0410004,Salem,
23937,Blue Skies Farm Airport,44.966111,-122.9225,Salem,
13588,Trussmark Airport,37.28490067,-80.06980133,Salem,
8252,Dodsworth Airport,38.55139923,-105.9919968,Salida,
16865,Granite Mountain Lodge Airport,38.41609955,-106.0579987,Salida,
8390,Silers Plane Valley Airport,38.86669922,-97.53639984,Salina,
11244,R F Roesner Airport,38.81110001,-97.43139648,Salina,
12174,Burger's Valley Airport,38.92219925,-97.70860291,Salina,
15777,Dmh Airport,38.79079819,-97.61830139,Salina,
24580,J Roesner Airport,38.84690094,-97.5503006,Salina,
18779,Salina Gunnison Airport,39.02909851,-111.8379974,Salina,SBO
13113,Saline Airport,42.14640045,-83.79190063,Saline,
7723,Tim's Airport,38.43330002,-75.62779999,Salisbury,
8511,Bennett Airport,38.41270065,-75.61689758,Salisbury,
9542,Ennis Aerodrome,38.39459991,-75.55740356,Salisbury,
21898,Mac Kinnis Airport,38.2887001,-75.73940277,Salisbury,
14797,Corriher Field,35.63249969,-80.68530273,Salisbury,
22833,South River Airport,35.77780151,-80.50140381,Salisbury,
14839,Neversweat Too Airport,35.44309998,-94.89749908,Sallisaw,
23775,Gustafson Airport,35.48429871,-94.84190369,Sallisaw,
26361,Salmon Lake Airport,64.90920258,-165.0130005,Salmon Lake,
7094,Western Sky Airport,33.77809906,-113.6419983,Salome,
9318,Indian Hills Airpark,33.75920105,-113.6149979,Salome,
16428,Sheepy Hollow Ranch Airfield,33.78741837,-113.6424179,Salome,
13915,Big Tank Ranch Airport,31.50009918,-105.0839996,Salt Flat,
18994,Saluda County Airport,33.92679977,-81.79460144,Saluda,
9831,Arrowhead Point Airport,37.62379837,-76.60109711,Saluda,
12871,Combs Airport,41.83060074,-83.56529999,Samaria,
12261,Fairlane Airport,31.10499954,-85.99310303,Samson,
18445,Logan Field,31.10280037,-86.06220245,Samson,
15436,Reece Field,31.3057003,-100.4589996,San Angelo,
25081,Ducote Airpark,31.35849953,-100.612999,San Angelo,
8914,Standard Industries Airport,29.341299,-98.659697,San Antonio,
11980,Christus Santa Rosa Westover Hills Heliport,29.467222,-98.695556,San Antonio,
12972,North Central Baptist Hospital Heliport,29.61968333,-98.492825,San Antonio,
13824,Horizon Airport,29.28359985,-98.50029755,San Antonio,
13879,Triple R Airport,29.24939919,-98.47609711,San Antonio,
16001,Camp Bullis Als (Cals) Airport,29.74469948,-98.53720093,San Antonio,
19143,San Geronimo Airpark,29.51049995,-98.79840088,San Antonio,
26302,A W Ranch Airport,29.25860023,-98.45839691,San Antonio,
26312,Yates Airport,29.62109947,-98.45580292,San Antonio,
16619,San Ardo Field,36.02610016,-120.9079971,San Ardo,
14739,Fairway Farm Airport,31.48349953,-94.03350067,San Augustine,
19039,San Augustine County Airport,31.53960037,-94.17050171,San Augustine,
11988,Kornegay Private Airport,26.14839935,-97.59169769,San Benito,
11355,San Carlos Airport,33.37779999,-110.461998,San Carlos,
16615,Torrey Pines Gliderport,32.88970184,-117.2470016,San Diego,
8690,B & S Ultralightport,29.49609947,-94.95050049,San Leon,
11062,Rolle Airfield,32.51839828,-114.697998,San Luis,
10040,Melby Ranch Airstrip,37.06499863,-105.4639969,San Luis,
14414,Alison Air Park,29.83130074,-97.8891983,San Marcos,
14415,Wyatt Airport,29.9599,-97.985298,San Marcos,
13129,San Patricio International Airport,27.98080063,-97.78690338,San Patricio,
7990,Harrington Field,41.18310165,-86.93360138,San Pierre,
18095,Archangels Landing Airport,41.26139832,-86.87249756,San Pierre,
12202,Little Hands STOLport,37.80329895,-122.0289993,San Ramon,
10256,Yates Field,31.32159996,-98.86560059,San Saba,
26317,Corralitos Airport,27.1114006,-99.42250061,San Ygnacio,
22980,Ward Field,43.49229813,-71.64589691,Sanbornton,
8495,Prill Field,47.42110062,-111.1589966,Sand Coulee,
15220,Sand Springs Strip,47.10419846,-107.5029984,Sand Springs,
10725,Double W Airport,36.2417984,-96.13420105,Sand Springs,
10726,Flying G Ranch Airport,36.11669922,-96.2335968,Sand Springs,
25091,Mitchell Nr One Airport,30.50300026,-102.1589966,Sanderson,
8333,Beaux Ranch Field,48.16799927,-116.7269974,Sandpoint,
17797,Bird Nr 2 Airport,48.23099899,-116.3889999,Sandpoint,
17803,Olmstead Sky Ranch Airport,48.35079956,-116.5540009,Sandpoint,
17813,Murray Airport,48.35419846,-116.5070038,Sandpoint,
15485,Cowley Field,43.37639999,-82.81459808,Sandusky,
21429,Sandusky City Airport,43.45420074,-82.84940338,Sandusky,
7449,Galloway Airport,41.38209915,-82.7161026,Sandusky,
7289,Gord Airport,41.69839859,-88.60759735,Sandwich,
15391,Hemmingsen Airport,41.5945015,-88.60559845,Sandwich,
18245,Johnson Airport,41.60559845,-88.66120148,Sandwich,
11672,Auberge Des Fleurs Airport,45.44979858,-122.2539978,Sandy,
6784,Kingston Ranch Airport,35.75550079,-115.6650009,Sandy Valley,
14572,Pineview Air Airport,35.30810165,-79.07330322,Sanford,
22743,Moretz Riverside Landing Airport,35.56000137,-79.19360352,Sanford,
15667,Harris River Ranch Airport,36.76720047,-119.435997,Sanger,
12165,Lane Field,33.36539841,-97.14610291,Sanger,
13628,Vultures Row Airport,33.34,-97.103104,Sanger,
13712,Flying V Airport,33.3465004,-97.20580292,Sanger,
24696,Ironhead Airport,33.33179855,-97.2303009,Sanger,
24704,Flying C Airport,33.34220123,-97.26999664,Sanger,
24832,Horseshoe Lake Airport,33.39319992,-97.20529938,Sanger,
25090,Glass Airport,33.36259842,-97.29450226,Sanger,
25149,Haire Airport,33.34180069,-97.30860138,Sanger,
25210,Maxwell Field,33.39929962,-97.25700378,Sanger,
26138,Edgington Ranch Airport,33.42839813,-97.27200317,Sanger,
21962,Morrel Field,45.09030151,-69.25869751,Sangerville,
16627,Christy Airstrip,34.0196991,-119.8529968,Santa Barbara,
24682,Santa Cruz Island Airport,34.06060028,-119.9150009,Santa Barbara,SZN
10312,San Rafael Ranch Airport,26.81520081,-98.47930145,Santa Elena,
26316,Diamond O Ranch Airport,26.71699905,-98.55860138,Santa Elena,
12660,Creasy Airport,29.33609962,-95.11519623,Santa Fe,
12662,Kami-Kazi Airport,29.42079926,-95.15910339,Santa Fe,
12301,Hart Ranch Airport,35.40470123,-120.5250015,Santa Margarita,
7108,Northside Airpark,34.98830032,-120.4580002,Santa Maria,
24758,Cielo Dorado Estates Airport,31.909819,-106.641657,Santa Teresa/El Paso,
7110,Crawford Airport,34.58750153,-120.0130005,Santa Ynez,
7111,Shepherd Ranch Airport,34.62220001,-120.0650024,Santa Ynez,
7112,Hoffman Private Airport,33.14310074,-116.7450027,Santa Ysabel,
9043,Loma Madera Ranch Airport,33.17919922,-116.7929993,Santa Ysabel,
24738,Old Forker Ultralightport,29.31879997,-95.08580017,Sante Fe,
14738,Matthews Ranch Airport,32.64989853,-98.14730072,Santo,
6735,Sahoma Lake Airport,36.04119873,-96.16139984,Sapulpa,
23846,Morris Airport,35.95009995,-96.10440063,Sapulpa,
8559,High Banks Farm Landing Area Airport,44.61750031,-73.91100311,Saranac,
11418,Schwartz Farms Inc Airport,27.34370041,-82.31729889,Sarasota,
17265,Lowe's Airport,27.33090019,-82.29060364,Sarasota,
15512,Cedar Creek Ranch Airport,41.40919876,-106.5920029,Saratoga,
6782,Mc Connell Field Airport,41.15999985,-101.2990036,Sarben,
7957,Knox Landing Airport,42.576401,-78.556702,Sardinia,
14693,High Acres Airport,42.57839966,-78.51999664,Sardinia,
23381,Basher Field,42.56669998,-78.55609894,Sardinia,
18339,Sargent Municipal Airport,41.63700104,-99.3404007,Sargent,
15072,Amble-Tiger North Farms Airport,48.90140152,-99.01679993,Sarles,
22614,Guggenberger Airport,45.60469818,-94.21080017,Sartell,
12640,Hansen Airport,40.34260178,-75.57820129,Sassamansville,
24110,Crosswinds Airfield,40.34320068,-75.5727005,Sassamansville,
8391,Hitch Feeders Ii Inc. Airport,37.67359924,-101.0169983,Satanta,
18482,Satanta Municipal Airport,37.45640182,-100.9840012,Satanta,
24673,Anton Flying Uv Airport,37.42079926,-100.9420013,Satanta,
8456,Rosedale Airport,46.37779999,-84.31109619,Sault Ste Marie,
26084,Iberlin Ranch Nr 1 Airport,43.95000076,-105.9339981,Savageton,
15827,Worth Airport,39.97919846,-94.87390137,Savannah,
11174,Savannah Agri-Air Airport,43.01879883,-76.76100159,Savannah,
10714,Vogel Airpark,40.96120071,-82.37069702,Savannah,
22868,Warren Pietsch Airport,48.10309982,-101.0780029,Sawyer,
13611,Saxon Airport,46.51549911,-90.43160248,Saxon,
13006,Cherry Valley Airport,40.89590073,-75.2963028,Saylorsburg,
25741,Timberline Airport,44.43330002,-89.15010071,Scandinavia,
11932,Chinook Ultralight Airpark,45.74539948,-122.8460007,Scappoose,
15140,Grabhorn's Airport,45.78229904,-122.8939972,Scappoose,
21989,Scottow Bog Flightpark Ultralightport,43.61259842,-70.3572998,Scarborough,
24195,Horne Airport,40.10010147,-80.03309631,Scenery Hill,
10778,Brown Field,43.8117981,-102.7200012,Scenic,
19144,Schafer Usfs Airport,48.08750153,-113.2509995,Schafer,
13444,Knapp Airport,42.62919998,-74.82080078,Schenevus,
11549,Whitcomb Field,42.17810059,-85.67079926,Schoolcraft,
22096,Perry Airport,42.14870071,-85.65280151,Schoolcraft,
23970,Prairie Ronde Airport,42.12369919,-85.71029663,Schoolcraft,
26318,Marty Ranch Airport,29.67690086,-96.97049713,Schulenburg,
16489,Garnseys Airport,43.07509995,-73.582901,Schuylerville,
9220,Yarrow Airport,40.25120163,-75.44550323,Schwenksville,
9938,Kings Airport,40.26789856,-75.43659973,Schwenksville,
